Gene_ID	Symbol
ENSDARG00000086109	UNC5C (1 of 2)
ENSDARG00000086112	CKAP2
ENSDARG00000086114	ADTRP
ENSDARG00000086124	AP3B1 (1 of 2)
ENSDARG00000086126	trim33l
ENSDARG00000086142	arhgap27
ENSDARG00000086150	wrap53
ENSDARG00000086151	EIF2B5 (2 of 2)
ENSDARG00000086153	me2
ENSDARG00000086156	SYNPO
ENSDARG00000086161	TMPRSS7
ENSDARG00000086162	ZNF385D
ENSDARG00000086169	sgk494b
ENSDARG00000086173	relb
ENSDARG00000086174	CLCC1
ENSDARG00000086183	vkorc1
ENSDARG00000086184	FBXO48
ENSDARG00000086189	mgp
ENSDARG00000086191	ATG16L2 (2 of 2)
ENSDARG00000086195	TSG101 (4 of 5)
ENSDARG00000086199	PRKD2 (1 of 2)
ENSDARG00000086207	grin2da
ENSDARG00000086213	EML4 (1 of 2)
ENSDARG00000086215	GPR156
ENSDARG00000086222	NAT16
ENSDARG00000086225	syngr2b
ENSDARG00000086230	tmem176l.1
ENSDARG00000086246	GPSM3
ENSDARG00000086250	PRKCA (2 of 3)
ENSDARG00000086254	HHLA2 (3 of 4)
ENSDARG00000086269	ndst2a
ENSDARG00000086283	cnsta
ENSDARG00000086288	scg3
ENSDARG00000086290	znf804b
ENSDARG00000086300	FAM107A
ENSDARG00000086302	PROSER1
ENSDARG00000086305	KIF12 (1 of 2)
ENSDARG00000086319	BSN (3 of 3)
ENSDARG00000086332	bri3
ENSDARG00000086345	cux2b
ENSDARG00000086355	CFAP46
ENSDARG00000086356	ARAP1 (1 of 2)
ENSDARG00000086359	CCP110
ENSDARG00000086362	pou6f2
ENSDARG00000086374	isg15
ENSDARG00000086375	DGKD
ENSDARG00000086384	FMN1 (2 of 2)
ENSDARG00000086385	LRCH4 (2 of 2)
ENSDARG00000086391	cald1
ENSDARG00000086393	dbx1a
ENSDARG00000086400	BPHL
ENSDARG00000086405	mterfd3
ENSDARG00000086409	EGFR
ENSDARG00000086411	SRSF10 (2 of 2)
ENSDARG00000086415	tsc2
ENSDARG00000086425	prpf3
ENSDARG00000086446	sult2st1
ENSDARG00000086450	TDG (2 of 2)
ENSDARG00000086453	cx52.9
ENSDARG00000086455	CLPX (3 of 3)
ENSDARG00000086457	tnfaip8
ENSDARG00000086458	hdac10
ENSDARG00000086461	fundc2
ENSDARG00000086462	PTPRR
ENSDARG00000086463	klhl13
ENSDARG00000086471	pkig
ENSDARG00000086479	khdrbs3
ENSDARG00000086481	mogat3a
ENSDARG00000086484	fbxw10
ENSDARG00000086490	SUN2
ENSDARG00000086499	RFTN1 (2 of 2)
ENSDARG00000086514	ago4
ENSDARG00000086515	rad21a
ENSDARG00000086523	ERLIN2
ENSDARG00000086525	EML4 (2 of 2)
ENSDARG00000086550	DBF4B
ENSDARG00000086551	irs4a
ENSDARG00000086571	knca7
ENSDARG00000086579	APLF
ENSDARG00000086583	apoa1b
ENSDARG00000086585	nrg2b
ENSDARG00000086596	MED8 (2 of 2)
ENSDARG00000086603	FUT9 (15 of 16)
ENSDARG00000086611	BCKDHB (2 of 2)
ENSDARG00000086618	psma3
ENSDARG00000086623	vav3a
ENSDARG00000086639	siva1
ENSDARG00000086641	stbd1
ENSDARG00000086645	hs3st3b1b
ENSDARG00000086647	chrng
ENSDARG00000086653	WAC (3 of 3)
ENSDARG00000086655	MKRN2OS (1 of 2)
ENSDARG00000086663	UNC79 (1 of 2)
ENSDARG00000086669	edn3b
ENSDARG00000086670	narg2
ENSDARG00000086680	tec
ENSDARG00000086691	dnajc12
ENSDARG00000086699	smim15
ENSDARG00000086705	PROB1
ENSDARG00000086722	MID2 (2 of 2)
ENSDARG00000086726	rab3gap1
ENSDARG00000086737	tmem68
ENSDARG00000086742	ecm1b
ENSDARG00000086745	VPS13B (1 of 4)
ENSDARG00000086747	tollip
ENSDARG00000086761	WIZ
ENSDARG00000086762	DFNA5 (2 of 2)
ENSDARG00000086764	MDC1
ENSDARG00000086768	dut
ENSDARG00000086775	top1
ENSDARG00000086776	GPR35 (3 of 3)
ENSDARG00000086781	XYLT2
ENSDARG00000086785	CREB5 (2 of 2)
ENSDARG00000086786	mfsd10
ENSDARG00000086789	bahd1
ENSDARG00000086790	gucy1b3
ENSDARG00000086795	TTF2
ENSDARG00000086797	ubxn1
ENSDARG00000086805	ccdc129
ENSDARG00000086808	ddhd1a
ENSDARG00000086810	msh3
ENSDARG00000086815	MYADM (2 of 2)
ENSDARG00000086821	pycr1b
ENSDARG00000086823	strn4
ENSDARG00000086826	sult6b1
ENSDARG00000086835	ostf1
ENSDARG00000086838	ITGA2 (2 of 2)
ENSDARG00000086842	dap1b
ENSDARG00000086847	irgq1
ENSDARG00000086848	atad3b
ENSDARG00000086853	DPYD (4 of 5)
ENSDARG00000086869	CABZ01040055.1
ENSDARG00000086870	slc12a2
ENSDARG00000086878	PDZRN4 (2 of 2)
ENSDARG00000086881	IER2
ENSDARG00000086898	CCDC23
ENSDARG00000086903	gig2o
ENSDARG00000086906	stambpb
ENSDARG00000086907	NCBP1 (1 of 2)
ENSDARG00000086908	dock1
ENSDARG00000086918	PECAM1 (2 of 2)
ENSDARG00000086927	pik3c2b
ENSDARG00000086933	tnni3k
ENSDARG00000086935	FSD2
ENSDARG00000086944	TCF24
ENSDARG00000086946	TOX2 (2 of 2)
ENSDARG00000086950	PLEKHG4B (2 of 2)
ENSDARG00000086952	ptk7b
ENSDARG00000086960	GPC6 (2 of 3)
ENSDARG00000086977	ATXN1L
ENSDARG00000086980	mbd6
ENSDARG00000086990	LRRC16B
ENSDARG00000087007	NCBP1 (2 of 2)
ENSDARG00000087013	cubn
ENSDARG00000087016	MICALL1 (3 of 3)
ENSDARG00000087018	STK33
ENSDARG00000087032	RBBP8NL
ENSDARG00000087039	VPS13B (2 of 4)
ENSDARG00000087040	rhbdl1
ENSDARG00000087043	URB1 (2 of 2)
ENSDARG00000087053	DDX47 (2 of 2)
ENSDARG00000087054	ggt1l2.2
ENSDARG00000087058	fubp3
ENSDARG00000087064	KAL1 (2 of 2)
ENSDARG00000087074	znf574
ENSDARG00000087084	hcar1-4
ENSDARG00000087086	MGAT5B
ENSDARG00000087087	COL28A1 (4 of 4)
ENSDARG00000087089	FKBP15 (3 of 4)
ENSDARG00000087096	CR847847.1
ENSDARG00000087107	CFAP221
ENSDARG00000087109	TTC28 (1 of 2)
ENSDARG00000087110	AKNA
ENSDARG00000087120	SLC5A8
ENSDARG00000087128	ppid
ENSDARG00000087131	ifnlr1
ENSDARG00000087136	NUMA1 (3 of 4)
ENSDARG00000087145	PARP10
ENSDARG00000087152	SOWAHD
ENSDARG00000087154	RASGRP2 (2 of 2)
ENSDARG00000087158	DNAJC13 (1 of 2)
ENSDARG00000087162	TMEM102
ENSDARG00000087172	LEPROTL1
ENSDARG00000087180	ubxn2a
ENSDARG00000087186	sb:cb827
ENSDARG00000087187	grip2a
ENSDARG00000087188	nfil3-6
ENSDARG00000087190	MUC4
ENSDARG00000087191	WDR93
ENSDARG00000087193	prrg2
ENSDARG00000087194	agxt2
ENSDARG00000087195	RORC
ENSDARG00000087196	fibinb
ENSDARG00000087198	cthrc1a
ENSDARG00000087203	STK39
ENSDARG00000087205	AKT3
ENSDARG00000087210	VWA3A
ENSDARG00000087216	ndufaf3
ENSDARG00000087217	USP15
ENSDARG00000087226	kbtbd2
ENSDARG00000087229	exoc7
ENSDARG00000087241	ucn3l
ENSDARG00000087243	RAB7A (3 of 3)
ENSDARG00000087247	KCNAB2 (2 of 2)
ENSDARG00000087250	lama2
ENSDARG00000087253	yme1l1b
ENSDARG00000087260	MTSS1L (2 of 2)
ENSDARG00000087263	ssr3
ENSDARG00000087271	DOK2 (2 of 2)
ENSDARG00000087272	TRPM6
ENSDARG00000087273	IFT43
ENSDARG00000087277	selj
ENSDARG00000087299	armc9
ENSDARG00000087303	cebpd
ENSDARG00000087307	ctsa
ENSDARG00000087319	CECR6
ENSDARG00000087321	nudt6
ENSDARG00000087330	maza
ENSDARG00000087332	MEX3D
ENSDARG00000087333	scoca
ENSDARG00000087341	unc5c
ENSDARG00000087343	hs3st1l1
ENSDARG00000087346	rap1ab
ENSDARG00000087347	ABCD2 (2 of 2)
ENSDARG00000087369	CEP162
ENSDARG00000087372	HOOK1
ENSDARG00000087373	dnah5
ENSDARG00000087377	LBH
ENSDARG00000087386	pcp4b
ENSDARG00000087393	prr11
ENSDARG00000087402	TPM1
ENSDARG00000087417	ZDHHC5 (2 of 2)
ENSDARG00000087418	VPRBP
ENSDARG00000087421	SERBP1 (3 of 3)
ENSDARG00000087422	PRKCA (3 of 3)
ENSDARG00000087439	ZNF628
ENSDARG00000087440	ponzr4
ENSDARG00000087443	ptp4a2a
ENSDARG00000087446	mmd2a
ENSDARG00000087450	MCC
ENSDARG00000087452	PELI3
ENSDARG00000087456	NDUFB1
ENSDARG00000087457	ecscr
ENSDARG00000087461	ATP5J2
ENSDARG00000087466	DNAH9
ENSDARG00000087467	SLITRK6
ENSDARG00000087470	ARAP1 (2 of 2)
ENSDARG00000087473	dnajb12b
ENSDARG00000087474	ccr6a
ENSDARG00000087476	cbln20
ENSDARG00000087483	ZNF768
ENSDARG00000087489	FAM124B
ENSDARG00000087505	CYYR1
ENSDARG00000087508	CD99L2 (3 of 3)
ENSDARG00000087515	TRAF3IP2 (1 of 3)
ENSDARG00000087517	btbd3b
ENSDARG00000087520	SLC47A1 (6 of 7)
ENSDARG00000087524	FNDC7 (4 of 8)
ENSDARG00000087529	ANKLE1
ENSDARG00000087538	kif3a
ENSDARG00000087545	fbxo42
ENSDARG00000087554	cdk1
ENSDARG00000087561	PIEZO2 (3 of 4)
ENSDARG00000087573	HDAC11 (2 of 2)
ENSDARG00000087594	SPTBN4 (1 of 2)
ENSDARG00000087599	TENM3
ENSDARG00000087601	GPR153 (2 of 2)
ENSDARG00000087607	SHF
ENSDARG00000087616	maptb
ENSDARG00000087624	LRRC2
ENSDARG00000087644	PCMTD2 (2 of 2)
ENSDARG00000087646	RUNX1 (2 of 2)
ENSDARG00000087652	tcf4
ENSDARG00000087657	fasn
ENSDARG00000087671	ntn4
ENSDARG00000087678	rbm22
ENSDARG00000087687	TMEM100 (1 of 2)
ENSDARG00000087693	atox1
ENSDARG00000087697	lpl
ENSDARG00000087704	gfra3
ENSDARG00000087717	TMPRSS5
ENSDARG00000087726	APEH (2 of 3)
ENSDARG00000087729	SMIM20
ENSDARG00000087732	Metazoa_SRP
ENSDARG00000087741	asb14
ENSDARG00000087742	MAP4K3 (2 of 2)
ENSDARG00000087745	LRRC38 (2 of 2)
ENSDARG00000087749	CCSER2 (1 of 2)
ENSDARG00000087752	rfwd3
ENSDARG00000087755	AFAP1L1 (3 of 4)
ENSDARG00000087758	PSMD2 (1 of 2)
ENSDARG00000087759	cnih4
ENSDARG00000087762	RAB27B
ENSDARG00000087764	ponzr10
ENSDARG00000087769	RBM20
ENSDARG00000087772	FGL1
ENSDARG00000087780	tiam2a
ENSDARG00000087781	SPATS2 (2 of 2)
ENSDARG00000087782	rnf152
ENSDARG00000087796	ptprmb
ENSDARG00000087803	NDUFC2
ENSDARG00000087807	ANGPTL2
ENSDARG00000087815	pop1
ENSDARG00000087832	bcl3
ENSDARG00000087841	ECE2
ENSDARG00000087844	plekhn1
ENSDARG00000087853	Metazoa_SRP
ENSDARG00000087861	rac1b
ENSDARG00000087863	cd44a
ENSDARG00000087866	prkacbb
ENSDARG00000087867	SLC2A13 (2 of 2)
ENSDARG00000087868	cyp2aa2
ENSDARG00000087882	TCERG1 (4 of 4)
ENSDARG00000087887	PHF21B (2 of 2)
ENSDARG00000087889	slc25a47b
ENSDARG00000087893	rnf216
ENSDARG00000087895	mib
ENSDARG00000087897	h2afy2
ENSDARG00000087900	znf648
ENSDARG00000087910	DACT3 (1 of 2)
ENSDARG00000087916	tmem240
ENSDARG00000087921	PLCE1
ENSDARG00000087927	nudt9
ENSDARG00000087937	cdk4
ENSDARG00000087939	TEX264
ENSDARG00000087950	IWS1
ENSDARG00000087956	she
ENSDARG00000087962	RPAP3 (2 of 2)
ENSDARG00000087965	LPHN2 (2 of 2)
ENSDARG00000087981	CABZ01088330.1
ENSDARG00000087983	igsf5
ENSDARG00000087993	bada
ENSDARG00000088004	ERMP1 (2 of 2)
ENSDARG00000088010	ptprub
ENSDARG00000088020	cdkn1d
ENSDARG00000088022	mhc1zfa
ENSDARG00000088026	PIK3R6 (1 of 2)
ENSDARG00000088030	rpl35a
ENSDARG00000088040	MDP1
ENSDARG00000088044	TSPAN19
ENSDARG00000088048	fgf18a
ENSDARG00000088049	WDR63
ENSDARG00000088062	PPHLN1 (2 of 2)
ENSDARG00000088063	NHLRC3
ENSDARG00000088072	usp43b
ENSDARG00000088073	fam110b
ENSDARG00000088081	cdkn1bb
ENSDARG00000088083	SIK3
ENSDARG00000088087	KDM6B
ENSDARG00000088091	pfn1
ENSDARG00000088094	plcb4
ENSDARG00000088098	lcp1
ENSDARG00000088099	CARD10
ENSDARG00000088100	KCNIP4
ENSDARG00000088114	MICAL1
ENSDARG00000088116	gstm3
ENSDARG00000088117	FUT8 (2 of 2)
ENSDARG00000088118	mmp16a
ENSDARG00000088119	SLC27A2 (4 of 4)
ENSDARG00000088124	adrb2a
ENSDARG00000088127	ADAM2
ENSDARG00000088132	HEATR2 (2 of 2)
ENSDARG00000088143	SEMA4G (2 of 2)
ENSDARG00000088145	atg4db
ENSDARG00000088146	r3hcc1
ENSDARG00000088157	SMOC2 (2 of 2)
ENSDARG00000088161	BAI2 (2 of 2)
ENSDARG00000088164	DOK7 (2 of 2)
ENSDARG00000088167	SH2D7
ENSDARG00000088171	CIART (2 of 2)
ENSDARG00000088178	tp53inp2
ENSDARG00000088180	map3k1
ENSDARG00000088182	ST6GALNAC2
ENSDARG00000088187	sowah1
ENSDARG00000088204	SHISA8 (1 of 2)
ENSDARG00000088210	exosc4
ENSDARG00000088216	MAP4K1
ENSDARG00000088222	fam78ab
ENSDARG00000088225	STRADB
ENSDARG00000088227	tmem163b
ENSDARG00000088231	CELSR2 (2 of 2)
ENSDARG00000088232	SHISA2
ENSDARG00000088238	kansl1b
ENSDARG00000088246	thoc1
ENSDARG00000088248	RAB11FIP5 (1 of 2)
ENSDARG00000088255	SMOC1 (1 of 2)
ENSDARG00000088260	gig2p
ENSDARG00000088264	snx25
ENSDARG00000088268	OTOS
ENSDARG00000088271	ipp
ENSDARG00000088272	srp14
ENSDARG00000088277	susd5
ENSDARG00000088281	zranb3
ENSDARG00000088290	foxj1b
ENSDARG00000088293	DOC2B
ENSDARG00000088307	mkl2a
ENSDARG00000088308	notchl
ENSDARG00000088318	ubap2
ENSDARG00000088332	alx4a
ENSDARG00000088340	spag1b
ENSDARG00000088342	tmem145
ENSDARG00000088343	PRRT4
ENSDARG00000088346	MIIP
ENSDARG00000088347	sp1
ENSDARG00000088355	CREB3L4
ENSDARG00000088357	acadl
ENSDARG00000088371	junbb
ENSDARG00000088373	spaca4l
ENSDARG00000088379	fbn1
ENSDARG00000088388	BIN3 (2 of 2)
ENSDARG00000088390	nme4
ENSDARG00000088391	NDST4
ENSDARG00000088396	SIPA1L2 (2 of 2)
ENSDARG00000088398	tmem107l
ENSDARG00000088405	svilb
ENSDARG00000088406	GBF1 (2 of 2)
ENSDARG00000088407	MBD1 (2 of 2)
ENSDARG00000088409	DACT3 (2 of 2)
ENSDARG00000088411	notum2
ENSDARG00000088414	ate1
ENSDARG00000088424	sept-10
ENSDARG00000088439	gm2a
ENSDARG00000088440	ssh2a
ENSDARG00000088444	CU929133.1
ENSDARG00000088454	rnf126
ENSDARG00000088463	CLPB
ENSDARG00000088469	ZACN (2 of 2)
ENSDARG00000088472	dock9a
ENSDARG00000088478	CEP170B (3 of 3)
ENSDARG00000088486	bpifcl
ENSDARG00000088495	DNAJC11 (2 of 2)
ENSDARG00000088505	fam217b
ENSDARG00000088514	and1
ENSDARG00000088515	st6gal2b
ENSDARG00000088521	SLC29A2 (3 of 3)
ENSDARG00000088532	FAM126B (2 of 3)
ENSDARG00000088536	VAV1 (1 of 2)
ENSDARG00000088539	ponzr2
ENSDARG00000088546	MYCT1 (2 of 2)
ENSDARG00000088554	AMPD2 (2 of 2)
ENSDARG00000088558	RBPMS
ENSDARG00000088560	tmem104
ENSDARG00000088567	VPS72 (2 of 2)
ENSDARG00000088571	soga3a
ENSDARG00000088574	psmd2
ENSDARG00000088581	f10
ENSDARG00000088588	KDF1 (2 of 2)
ENSDARG00000088589	ponzr3
ENSDARG00000088590	pxna
ENSDARG00000088593	chst1
ENSDARG00000088595	CRISPLD2
ENSDARG00000088605	rgs3a
ENSDARG00000088619	REXO4
ENSDARG00000088630	ARHGEF10L (2 of 2)
ENSDARG00000088641	grn2
ENSDARG00000088654	tex15
ENSDARG00000088663	lman2lb
ENSDARG00000088680	HHLA2 (4 of 4)
ENSDARG00000088690	DDIAS
ENSDARG00000088699	pdzd8
ENSDARG00000088703	TGIF2
ENSDARG00000088708	NGFR (2 of 3)
ENSDARG00000088709	tnfaip8l3
ENSDARG00000088711	lgals1l1
ENSDARG00000088730	ARHGAP6
ENSDARG00000088742	MPZL2 (2 of 2)
ENSDARG00000088744	cyp2aa6
ENSDARG00000088745	MFAP4 (4 of 14)
ENSDARG00000088763	CFAP44
ENSDARG00000088764	lyplal1
ENSDARG00000088768	PQLC1
ENSDARG00000088774	MAPKBP1
ENSDARG00000088789	mast1b
ENSDARG00000088798	PLCXD1
ENSDARG00000088801	fgd5a
ENSDARG00000088805	nes
ENSDARG00000088807	klhl22
ENSDARG00000088810	prox1b
ENSDARG00000088813	ppp1r3ab
ENSDARG00000088817	wdr59
ENSDARG00000088841	dnal4b
ENSDARG00000088844	DEAF1
ENSDARG00000088853	CLTCL1 (1 of 2)
ENSDARG00000088858	GPC5
ENSDARG00000088862	STXBP6
ENSDARG00000088868	DAGLB (1 of 2)
ENSDARG00000088874	FASN
ENSDARG00000088877	smarcd2
ENSDARG00000088879	FOXO1 (3 of 3)
ENSDARG00000088880	zfhx2
ENSDARG00000088890	usp47
ENSDARG00000088899	ralgapb
ENSDARG00000088905	pde8a
ENSDARG00000088917	VWA5A (3 of 5)
ENSDARG00000088925	ATP9A
ENSDARG00000088929	ypel5
ENSDARG00000088937	GPR64 (2 of 2)
ENSDARG00000088950	sycp2
ENSDARG00000088959	pdxka
ENSDARG00000088962	sdc3
ENSDARG00000088975	vap
ENSDARG00000088979	COBLL1 (1 of 2)
ENSDARG00000088981	TMEM220
ENSDARG00000088990	DMXL1 (2 of 2)
ENSDARG00000088999	METTL4
ENSDARG00000089002	ube2e1
ENSDARG00000089004	IL17RD (2 of 2)
ENSDARG00000089016	mapkapk3
ENSDARG00000089019	BX470131.2
ENSDARG00000089032	ZNF384 (2 of 3)
ENSDARG00000089043	ptpn6
ENSDARG00000089046	MTMR3 (2 of 3)
ENSDARG00000089052	STK40
ENSDARG00000089054	ube2o
ENSDARG00000089055	ube2ka
ENSDARG00000089060	kcnj1a.5
ENSDARG00000089066	NHSL2 (1 of 2)
ENSDARG00000089073	akap8l
ENSDARG00000089076	gphna
ENSDARG00000089078	COL23A1 (1 of 2)
ENSDARG00000089083	itga7
ENSDARG00000089086	MUSTN1
ENSDARG00000089087	ba1
ENSDARG00000089088	gig2n
ENSDARG00000089095	MRPS12 (1 of 2)
ENSDARG00000089106	ddb1
ENSDARG00000089109	BCL2 (2 of 2)
ENSDARG00000089124	hbae1
ENSDARG00000089127	SLC39A11
ENSDARG00000089129	baxa
ENSDARG00000089131	il17rel
ENSDARG00000089138	LONRF2
ENSDARG00000089153	IL17RA (4 of 5)
ENSDARG00000089156	egr3
ENSDARG00000089162	afap1l1a
ENSDARG00000089168	EXT1 (2 of 2)
ENSDARG00000089177	CYP46A1 (4 of 5)
ENSDARG00000089181	ADAD1
ENSDARG00000089187	wfdc2
ENSDARG00000089188	SMOC1 (2 of 2)
ENSDARG00000089190	TANC1 (2 of 2)
ENSDARG00000089205	BX927064.1
ENSDARG00000089207	ANKRD27
ENSDARG00000089213	adam15
ENSDARG00000089217	UBAP1L (1 of 2)
ENSDARG00000089223	ngfrb
ENSDARG00000089225	trove2
ENSDARG00000089229	RNF31
ENSDARG00000089232	prr14
ENSDARG00000089235	tspearb
ENSDARG00000089236	METTL15
ENSDARG00000089242	trap1
ENSDARG00000089243	r3hcc1l
ENSDARG00000089245	DUSP23 (2 of 2)
ENSDARG00000089260	dus1l
ENSDARG00000089262	pbx3a
ENSDARG00000089266	efemp2b
ENSDARG00000089268	LPCAT4 (2 of 2)
ENSDARG00000089288	lamb1a
ENSDARG00000089292	LPHN1 (2 of 2)
ENSDARG00000089293	sgta
ENSDARG00000089302	hnrnpa0a
ENSDARG00000089307	pmaip1
ENSDARG00000089314	mapta
ENSDARG00000089320	ccdc175
ENSDARG00000089321	CLSPN
ENSDARG00000089322	GRAMD2 (2 of 2)
ENSDARG00000089334	ednrb1a
ENSDARG00000089336	sept-10
ENSDARG00000089340	rhobtb2b
ENSDARG00000089354	tspan4a
ENSDARG00000089357	fam73b
ENSDARG00000089362	grn1
ENSDARG00000089367	PRRT2
ENSDARG00000089368	hopx
ENSDARG00000089369	fdxr
ENSDARG00000089372	clk4a
ENSDARG00000089374	MKRN2OS (2 of 2)
ENSDARG00000089393	LARS2 (2 of 2)
ENSDARG00000089396	RBM22 (3 of 3)
ENSDARG00000089399	tmem176l.2
ENSDARG00000089404	SIGLEC8
ENSDARG00000089413	mbpb
ENSDARG00000089426	nop10
ENSDARG00000089428	rab12
ENSDARG00000089434	etv7
ENSDARG00000089453	PBXIP1
ENSDARG00000089461	ciz1b
ENSDARG00000089463	dhx58
ENSDARG00000089464	myt1b
ENSDARG00000089467	fam161b
ENSDARG00000089475	hbae1
ENSDARG00000089483	LRRK1 (2 of 2)
ENSDARG00000089505	BOD1
ENSDARG00000089507	ugt1b5
ENSDARG00000089519	FBLN7
ENSDARG00000089523	LRRC30 (2 of 2)
ENSDARG00000089546	TUBGCP6
ENSDARG00000089549	BAALC
ENSDARG00000089550	pbx1b
ENSDARG00000089559	KCNQ4
ENSDARG00000089564	MDFI
ENSDARG00000089570	ccdc169
ENSDARG00000089572	TFPT
ENSDARG00000089578	xrra1
ENSDARG00000089581	nhlrc2
ENSDARG00000089591	WDR77
ENSDARG00000089601	plce1
ENSDARG00000089606	pin1
ENSDARG00000089608	ppp1cbl
ENSDARG00000089610	pbx1a
ENSDARG00000089616	coro7
ENSDARG00000089619	CU984584.1
ENSDARG00000089629	WDR70
ENSDARG00000089641	ppm1lb
ENSDARG00000089644	ints12
ENSDARG00000089650	TTLL5
ENSDARG00000089654	UHRF2 (2 of 2)
ENSDARG00000089679	UIMC1 (1 of 2)
ENSDARG00000089680	TARSL2 (2 of 2)
ENSDARG00000089681	btf3l4
ENSDARG00000089691	ISM2 (2 of 2)
ENSDARG00000089697	nfe2l2b
ENSDARG00000089698	atf7ip2
ENSDARG00000089700	zbtb14
ENSDARG00000089701	TRABD2A
ENSDARG00000089705	ABCF3
ENSDARG00000089709	GFRAL
ENSDARG00000089717	qpct
ENSDARG00000089722	C1S (3 of 3)
ENSDARG00000089727	aspscr1
ENSDARG00000089756	traf3ip2
ENSDARG00000089767	RNF130 (2 of 2)
ENSDARG00000089769	hapln1a
ENSDARG00000089771	KCTD5 (2 of 2)
ENSDARG00000089776	ACTN4 (2 of 3)
ENSDARG00000089781	ciz1a
ENSDARG00000089787	crebzf
ENSDARG00000089790	efna5a
ENSDARG00000089791	slc25a32a
ENSDARG00000089795	SERTAD4
ENSDARG00000089805	pcdh18a
ENSDARG00000089816	CEMIP (2 of 2)
ENSDARG00000089817	NPTN (2 of 2)
ENSDARG00000089833	asb13b
ENSDARG00000089836	MRPS12 (2 of 2)
ENSDARG00000089837	slc35d2
ENSDARG00000089844	SCARB2
ENSDARG00000089850	MYOM2 (2 of 3)
ENSDARG00000089853	ATP5J (3 of 4)
ENSDARG00000089856	CIT (2 of 2)
ENSDARG00000089858	COBLL1 (2 of 2)
ENSDARG00000089860	ATXN7L1
ENSDARG00000089861	usp44
ENSDARG00000089868	TNFRSF25
ENSDARG00000089873	socs1b
ENSDARG00000089878	NEDD9 (2 of 2)
ENSDARG00000089880	sf3b3
ENSDARG00000089885	slc16a12b
ENSDARG00000089888	daglb
ENSDARG00000089892	cd44b
ENSDARG00000089901	TNFRSF14 (7 of 12)
ENSDARG00000089903	cmasb
ENSDARG00000089908	DEPDC4
ENSDARG00000089913	cacna1g
ENSDARG00000089914	CLINT1 (2 of 2)
ENSDARG00000089915	INPP5A (2 of 2)
ENSDARG00000089917	sh3tc2
ENSDARG00000089921	SMIM4
ENSDARG00000089922	DSN1
ENSDARG00000089923	LRRN3
ENSDARG00000089924	aldh2.1
ENSDARG00000089930	iqce
ENSDARG00000089933	rasal3
ENSDARG00000089935	PLXND1 (2 of 2)
ENSDARG00000089936	sepw2b
ENSDARG00000089937	dio3a
ENSDARG00000089939	SIMC1
ENSDARG00000089952	DYNLRB2
ENSDARG00000089961	APOLD1 (4 of 4)
ENSDARG00000089963	hbbe1.1
ENSDARG00000089965	VAV1 (2 of 2)
ENSDARG00000089969	slc16a2
ENSDARG00000089974	SLC15A5
ENSDARG00000089976	spcs3
ENSDARG00000089981	rnf146
ENSDARG00000089983	SH2D2A
ENSDARG00000089986	TP53INP2
ENSDARG00000089987	PCYOX1L (2 of 2)
ENSDARG00000089988	CCNA2 (2 of 2)
ENSDARG00000089999	IQGAP3
ENSDARG00000090014	CAPN2 (3 of 4)
ENSDARG00000090023	hoxc13b
ENSDARG00000090027	triobp
ENSDARG00000090028	btr30
ENSDARG00000090036	RHOBTB3
ENSDARG00000090039	RECK
ENSDARG00000090044	mthfd2
ENSDARG00000090051	GPRC5A
ENSDARG00000090062	rac3a
ENSDARG00000090063	fa2h
ENSDARG00000090071	rxfp1
ENSDARG00000090077	srsf4
ENSDARG00000090078	UTRN
ENSDARG00000090084	PLCB1
ENSDARG00000090096	sgcg
ENSDARG00000090108	DBNDD1
ENSDARG00000090124	alcama
ENSDARG00000090130	LRIF1 (2 of 2)
ENSDARG00000090135	KDELR3 (2 of 2)
ENSDARG00000090140	tmem196b
ENSDARG00000090145	TMEM240 (2 of 2)
ENSDARG00000090152	anapc10
ENSDARG00000090155	col15a1a
ENSDARG00000090156	pttg1ipa
ENSDARG00000090158	PRKD2 (2 of 2)
ENSDARG00000090174	SLC39A14
ENSDARG00000090180	mtf1
ENSDARG00000090183	gapvd1
ENSDARG00000090186	rps27.2
ENSDARG00000090188	ZNF518A (2 of 2)
ENSDARG00000090190	bcam
ENSDARG00000090191	PSMG4
ENSDARG00000090194	lamtor5
ENSDARG00000090203	ORC2
ENSDARG00000090219	wdr45
ENSDARG00000090222	ICE1 (2 of 2)
ENSDARG00000090223	MSL1 (2 of 2)
ENSDARG00000090228	gstal
ENSDARG00000090230	tmem108
ENSDARG00000090243	DNAJC13 (2 of 2)
ENSDARG00000090255	phlpp2
ENSDARG00000090275	CDHR5 (2 of 2)
ENSDARG00000090297	ldlrad2
ENSDARG00000090301	usp48
ENSDARG00000090309	ubxn1
ENSDARG00000090320	MSLNL (2 of 2)
ENSDARG00000090326	MAPK8IP1 (1 of 2)
ENSDARG00000090337	pprc1
ENSDARG00000090338	fam20cb
ENSDARG00000090340	FAM83G (2 of 2)
ENSDARG00000090356	DENND1B (2 of 2)
ENSDARG00000090360	DCC (2 of 2)
ENSDARG00000090386	cd3eap
ENSDARG00000090387	ONECUT2
ENSDARG00000090389	ndufv3
ENSDARG00000090394	TIMP4
ENSDARG00000090402	tank
ENSDARG00000090416	scpp1
ENSDARG00000090418	wdsub1
ENSDARG00000090421	SH2B2
